,id,tweets,links
1357690488837537802,1.357690497393963e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/bGCUYneFkD‌‌ 
SOURCE IMAGE:‌‌ https://t.co/PgWz8r1Ggy  ","http://www.shitpostbot.com/template/do-u-think-shes-cute-59cb2c6a4afc9
http://www.shitpostbot.com/sourceimage/water-dog-594eaf0079067"
1357682933075763200,1.3576829416404664e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/9zQPR4zisc‌‌ 
SOURCE IMAGE:‌‌ https://t.co/ygekWJl9Pf  ","http://www.shitpostbot.com/template/obamas-gay-lifestyle-57f18befe2698
http://www.shitpostbot.com/sourceimage/drink-it-in-588858c9ddadc"
1357675406183321607,1.3576754083895132e+18,".@ShitpostBot5000 3. https://t.co/8vyy5Lq0ei‌‌‌‌
4. https://t.co/h6501F6YxA    ","http://www.shitpostbot.com/sourceimage/anheropistol-57e6b66f12248
http://www.shitpostbot.com/sourceimage/lounge-lizard-57c3b0e66f136"
1357675402894979073,1.3576754061833216e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/2POleWOYsD‌‌‌‌
2. https://t.co/ztXtDYCZtT    ","http://www.shitpostbot.com/sourceimage/sonic-costume-57b2dbc7f37d5
http://www.shitpostbot.com/sourceimage/furry-dcrom-599604547f13c"
1357675394028216320,1.357675402894979e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/9tZRtR5IOO  ,http://www.shitpostbot.com/template/personality-types-57c3a6d095394
1357667834483138560,1.3576678431233884e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/066bR8KKoC‌‌ 
SOURCE IMAGE:‌‌ https://t.co/BoDN6hsOOn  ","http://www.shitpostbot.com/template/smash-or-pass-rapper-edition-596c155e6f8cc
http://www.shitpostbot.com/sourceimage/bill-murrtree-58a18b66dcd25"
1357660306319806464,1.3576603086476e+18,.@ShitpostBot5000 5. https://t.co/2xoJYvjaC3    ,http://www.shitpostbot.com/sourceimage/speed-racer-over-that-cliff-57ecb5d3e37dc
1357660304130379780,1.3576603063198065e+18,".@ShitpostBot5000 3. https://t.co/3pF4WXARbf‌‌‌‌
4. https://t.co/hp962Euzzb    ","http://www.shitpostbot.com/sourceimage/everyday-until-you-like-it-alt-57b2e69b4e053
http://www.shitpostbot.com/sourceimage/obamakkk-57b1cbb97328c"
1357660301156581376,1.3576603041303798e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/oWCCi63zyn‌‌‌‌
2. https://t.co/8zdGd1i3ge    ","http://www.shitpostbot.com/sourceimage/ps1-sully-5861f61022484
http://www.shitpostbot.com/sourceimage/pepe-max-57b379dbcb72b"
1357660292642144259,1.3576603011565814e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/kkGbONsBtH  ,http://www.shitpostbot.com/template/smash-wishlist-57c304b7e2d07
1357652729972285441,1.3576527389313188e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Higu0KTLP1‌‌ 
SOURCE IMAGE:‌‌ https://t.co/pZQUHkqkPt  ","http://www.shitpostbot.com/template/it-growled-at-me-57f3b9836b310
http://www.shitpostbot.com/sourceimage/and-the-picture-goes-here-57c768a997ede"
1357645186101297154,1.3576451948590776e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/nDvnv7atml‌‌ 
SOURCE IMAGE:‌‌ https://t.co/gjHFoFfL7S  ","http://www.shitpostbot.com/template/a-weapon-to-surpass-metal-gear-57e20ada33927
http://www.shitpostbot.com/sourceimage/its-a-great-day-today-594991b608a13"
1357637628485656576,1.3576376369958339e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/7p1xlyn8cL‌‌ 
SOURCE IMAGE:‌‌ https://t.co/A4rFtikKfD  ","http://www.shitpostbot.com/template/flying-weasley-57b60f388bfb0
http://www.shitpostbot.com/sourceimage/picture-of-dog-57b24b874b220"
1357630091652722688,1.35763009995742e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/egCqL5bZfT‌‌ 
SOURCE IMAGE:‌‌ https://t.co/ek9i9IPP8E  ","http://www.shitpostbot.com/template/night-out-57b1c71f538f5
http://www.shitpostbot.com/sourceimage/bootleg-mario-vinesauce-57d58b821394e"
1357622531319099392,1.3576225399928914e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/cMsgFvqzVH‌‌ 
SOURCE IMAGE:‌‌ https://t.co/2adACUj5Fq  ","http://www.shitpostbot.com/template/2016-in-one-picture-57b2079041f82
http://www.shitpostbot.com/sourceimage/everybody-hates-chris-x-ray-5887dd2b51bc4"
1357614995471761408,1.3576150051605955e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/zZWjVMqUDf‌‌ 
SOURCE IMAGE:‌‌ https://t.co/1BT8C2Rqrk  ","http://www.shitpostbot.com/template/sad-meme-587a4198badfc
http://www.shitpostbot.com/sourceimage/aple-penn-57f252b4ac83d"
1357607434332872707,1.3576074428095816e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Njh9mKGDQh‌‌ 
SOURCE IMAGE:‌‌ https://t.co/aeWc9wVP7c  ","http://www.shitpostbot.com/template/studying-hard-58068435bedbd
http://www.shitpostbot.com/sourceimage/big-man-bart-57b1c6d304537"
1357599878419996672,1.357599886728913e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/vXCFKPl9VP‌‌ 
SOURCE IMAGE:‌‌ https://t.co/3zSJaWf73U  ","http://www.shitpostbot.com/template/as-safe-as-safe-can-be-57c013768f5aa
http://www.shitpostbot.com/sourceimage/weirdjapan-57de191066dba"
1357592334339362817,1.3575923425434214e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/0xGOBCCzZs‌‌ 
SOURCE IMAGE:‌‌ https://t.co/COOPPIN4S4  ","http://www.shitpostbot.com/template/facebookreaction-57b1cf5e8e8a5
http://www.shitpostbot.com/sourceimage/chaps-57b36e65437af"
1357584790766161923,1.3575847992218952e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/H7KqACFvo6‌‌ 
SOURCE IMAGE:‌‌ https://t.co/iaWxZQEEZM  ","http://www.shitpostbot.com/template/when-mom-leaves-the-line-57bbbdc446f3d
http://www.shitpostbot.com/sourceimage/loadsamoney-57f61b57dc045"
1357577240448557060,1.3575772488790958e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/WBnBnb3pl9‌‌ 
SOURCE IMAGE:‌‌ https://t.co/cGmLnwp9yT  ","http://www.shitpostbot.com/template/torture-57b1c79dad761
http://www.shitpostbot.com/sourceimage/clay-man-59ac9615247e5"
1357569690160287745,1.3575696985740452e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/S3bZbE3dhi‌‌ 
SOURCE IMAGE:‌‌ https://t.co/eUmko5mn3J  ","http://www.shitpostbot.com/template/tedcruzwindow-5930ada147311
http://www.shitpostbot.com/sourceimage/magic-zucc-5817fe9d50f44"
1357562133261803521,1.3575621415958282e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/c0xLXkIy8Z‌‌ 
SOURCE IMAGE:‌‌ https://t.co/kIpNkZWDeY  ","http://www.shitpostbot.com/template/cashier-57c6a4a4c0559
http://www.shitpostbot.com/sourceimage/miro-semberac-57e4f8b8d934b"
1357554589453672448,1.3575545978926776e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/xDWfMnvZmO‌‌ 
SOURCE IMAGE:‌‌ https://t.co/9R0hEk4zHn  ","http://www.shitpostbot.com/template/meme-button-57e21c3cc04fa
http://www.shitpostbot.com/sourceimage/pope-5825d12784ce7"
1357547038158827520,1.3575470469375017e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/pAmaZwL9Db‌‌ 
SOURCE IMAGE:‌‌ https://t.co/kH2N5OtiO2  ","http://www.shitpostbot.com/template/fallout-new-vegas-ending-59dbe7eb44888
http://www.shitpostbot.com/sourceimage/succd-flat-57b18af5563a0"
1357539481805545472,1.3575394909659587e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/byydaAKW25‌‌ 
SOURCE IMAGE:‌‌ https://t.co/12t1b52DEl  ","http://www.shitpostbot.com/template/bernie-holding-sign-57b5a4acb101b
http://www.shitpostbot.com/sourceimage/waving-58f21c4dadae9"
1357531946637737985,1.357531949703852e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/mvu7w2vLwD‌‌‌‌
2. https://t.co/tDggJRiekk    ","http://www.shitpostbot.com/sourceimage/olliethinking-591b880759206
http://www.shitpostbot.com/sourceimage/mariosmagnumdong-5898f4c9e20d9"
1357531937884102663,1.357531946637738e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/4T0kIdPuSn  ,http://www.shitpostbot.com/template/alex-jones-activated-58e4ae4c9b5d9
1357524399964971009,1.3575244084165427e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/kvtTnQzIyi‌‌ 
SOURCE IMAGE:‌‌ https://t.co/tcz8gY3ZLY  ","http://www.shitpostbot.com/template/goodbye-chao-57b6198a920ed
http://www.shitpostbot.com/sourceimage/kevin-watching-the-telly-5a58ed784eb66"
1357516834677874688,1.3575168433182065e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/SyXtASs1NT‌‌ 
SOURCE IMAGE:‌‌ https://t.co/4zsR7FlTYA  ","http://www.shitpostbot.com/template/wanka-tv-59d9e5dc1f5ae
http://www.shitpostbot.com/sourceimage/mild-pain-57b837033fcad"
1357509301095587842,1.3575093042497085e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/wmpxTIsjLB‌‌‌‌
2. https://t.co/2vFspFaFti    ","http://www.shitpostbot.com/sourceimage/emperor-57b1e229e29b5
http://www.shitpostbot.com/sourceimage/edgy-57b3826650275"
1357509292459458561,1.3575093010955878e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/qo4g73Gf1d  ,http://www.shitpostbot.com/template/would-grandma-be-proud-57e5828c160a8
1357501747674181639,1.3575017507318252e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/c3HJ1MjKbH‌‌‌‌
2. https://t.co/WqV3VmOYKK    ","http://www.shitpostbot.com/sourceimage/blessed-image-57b30f0f4d31f
http://www.shitpostbot.com/sourceimage/absolutely-gravitational-59ac9a869e97b"
1357501739025448960,1.3575017476741816e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/hQ56ApzwVT  ,http://www.shitpostbot.com/template/what-america-thinks-it-is-59ceac43553dc
1357494185855746051,1.3574941949951017e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/ul7oX0Apky‌‌ 
SOURCE IMAGE:‌‌ https://t.co/pMOJbG2lvc  ","http://www.shitpostbot.com/template/a-white-dads-nightmare-57b4c0d40b0d8
http://www.shitpostbot.com/sourceimage/chunky-kong-van-57c59afd4fe55"
1357486637861793795,1.3574866463007334e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/OGn3xNodNo‌‌ 
SOURCE IMAGE:‌‌ https://t.co/bsjPdNHlel  ","http://www.shitpostbot.com/template/bigfoot-discoveries-to-date-57c34b49ac193
http://www.shitpostbot.com/sourceimage/mike-myers-in-a-hat-5885b9f7651b4"
1357479097765666818,1.357479106041049e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/QDkQS3oqf5‌‌ 
SOURCE IMAGE:‌‌ https://t.co/tMyGNq1yip  ","http://www.shitpostbot.com/template/this-is-all-of-us-59da708521c2f
http://www.shitpostbot.com/sourceimage/cool-dog-2-580cdefa5822a"
1357471551084453889,1.357471553500414e+18,.@ShitpostBot5000 7. https://t.co/KdbG6ypBH2    ,http://www.shitpostbot.com/sourceimage/delet-584b36c432c04
1357471548727320576,1.357471551084454e+18,".@ShitpostBot5000 5. https://t.co/culs7CXyEZ‌‌‌‌
6. https://t.co/JqdfQLlwqT    ","http://www.shitpostbot.com/sourceimage/john-wick-taking-a-break-59131db401928
http://www.shitpostbot.com/sourceimage/mecharachnid-5993e0501c15e"
1357471546449788929,1.3574715487273206e+18,".@ShitpostBot5000 3. https://t.co/lRvPGJOFgH‌‌‌‌
4. https://t.co/7TZQfx7fI9    ","http://www.shitpostbot.com/sourceimage/a-chaos-emerald-57b2999b666d7
http://www.shitpostbot.com/sourceimage/driving-57e9975fe8f91"
1357471543476035585,1.357471546449789e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/J657zmrZNx‌‌‌‌
2. https://t.co/e0pypFXfc2    ","http://www.shitpostbot.com/sourceimage/canadian-ass-57b390441e43d
http://www.shitpostbot.com/sourceimage/police-57df10a9f1011"
1357471534869319683,1.3574715434760356e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/q9T4EXqjB5  ,http://www.shitpostbot.com/template/tfw-no-shitpostbot-gf-596c00a96ca1d
1357463992973864966,1.3574640017944945e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/czC9p3eBQk‌‌ 
SOURCE IMAGE:‌‌ https://t.co/SbAB7NJoc3  ","http://www.shitpostbot.com/template/female-for-a-day-5b08e616f0b61
http://www.shitpostbot.com/sourceimage/garfield-costume-drunk-58175d7942930"
1357456440064114688,1.3574564434237972e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/lTa7VKTba8‌‌‌‌
2. https://t.co/SsJkqCE4OT    ","http://www.shitpostbot.com/sourceimage/help-59cabfb0ca67e
http://www.shitpostbot.com/sourceimage/angry-kebab-remover-57e4f642a845b"
1357456431587471363,1.3574564400641147e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/kNTWS4d2kh  ,http://www.shitpostbot.com/template/rockstar-inverted-colors-580502589d7f3
1357448888089739265,1.3574488966252052e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/ytynPkispm‌‌ 
SOURCE IMAGE:‌‌ https://t.co/tULvcTYyUf  ","http://www.shitpostbot.com/template/deeper-57b18738b9dea
http://www.shitpostbot.com/sourceimage/ok-lmao-57ba25f1e509e"
1357441342461386752,1.3574413512609956e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/tVkCP7TlF2‌‌ 
SOURCE IMAGE:‌‌ https://t.co/JBQ5NrSb0v  ","http://www.shitpostbot.com/template/child-with-autism-57b299086596f
http://www.shitpostbot.com/sourceimage/no-bully-57b66eab204ad"
1357433807264227331,1.3574338105105613e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/Xfx0lgFiNT‌‌‌‌
2. https://t.co/wmbXpmybEe    ","http://www.shitpostbot.com/sourceimage/rage-580fbc7f2d549
http://www.shitpostbot.com/sourceimage/angelamon-58ae26c5922aa"
1357433798867173380,1.3574338072642273e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/yE6A57Zfyr  ,http://www.shitpostbot.com/template/two-races-ruled-over-earth-57c1e4fad430e
1357426242513952770,1.3574262509445448e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/dkXypf7XWs‌‌ 
SOURCE IMAGE:‌‌ https://t.co/tDfFGWHVqh  ","http://www.shitpostbot.com/template/this-shows-womens-power-58a50ecfd2648
http://www.shitpostbot.com/sourceimage/guy-1-57b1e7a96a051"
1357418694054404103,1.3574187026779587e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/MaAvvlKCIb‌‌ 
SOURCE IMAGE:‌‌ https://t.co/wWOtHsIl2k  ","http://www.shitpostbot.com/template/face-of-the-devil-57b8fe94f1958
http://www.shitpostbot.com/sourceimage/safety-first-57be5d5691da3"
1357411139391549451,1.3574111481786163e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/dHXU19YAzo‌‌ 
SOURCE IMAGE:‌‌ https://t.co/GNahzRG3oE  ","http://www.shitpostbot.com/template/i-dont-know-57cb9ad101656
http://www.shitpostbot.com/sourceimage/cool-shoob-5846f6c615750"
1357403594962702336,1.357403603384873e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/u0Tn8dcZBG‌‌ 
SOURCE IMAGE:‌‌ https://t.co/qZ4yQRrsLy  ","http://www.shitpostbot.com/template/drop-your-wepaon-57b825669fe4a
http://www.shitpostbot.com/sourceimage/multiple-loads-at-once-5876d5c212030"
1357396043642658822,1.3573960521235415e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/etg0a6HSR6‌‌ 
SOURCE IMAGE:‌‌ https://t.co/PsuHjfIX0f  ","http://www.shitpostbot.com/template/menacing-58dd0b32bb9a4
http://www.shitpostbot.com/sourceimage/a-snoop-christmas-580fba9f06c1c"
1357388493945774082,1.3573885023889244e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/IFBvrxmrsJ‌‌ 
SOURCE IMAGE:‌‌ https://t.co/nLSOKuAURj  ","http://www.shitpostbot.com/template/good-fucking-food-59b565ba3a2bb
http://www.shitpostbot.com/sourceimage/owo-switch-580987edf1c60"
1357380940775964672,1.3573809493491753e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/P1KexalRlV‌‌ 
SOURCE IMAGE:‌‌ https://t.co/OgYCkjWPw7  ","http://www.shitpostbot.com/template/please-dont-break-the-window-587acc64ad63f
http://www.shitpostbot.com/sourceimage/presidentcat-58a87b1937d31"
1357373404186345472,1.3573734074453484e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/IpjFqd8ngv‌‌‌‌
2. https://t.co/IKbdvVLKCB    ","http://www.shitpostbot.com/sourceimage/trumpcern-57d7ce67d9371
http://www.shitpostbot.com/sourceimage/legcat-57b2459d7e9a1"
1357373395751559170,1.3573734041863455e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/FKEFuB0Q42  ,http://www.shitpostbot.com/template/21-miles-57c6b2d64eb31
1357365839603896320,1.357365848277721e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/AS6ugYkdeO‌‌ 
SOURCE IMAGE:‌‌ https://t.co/QZckN6GDNk  ","http://www.shitpostbot.com/template/what-men-really-want-57b1f57d4628d
http://www.shitpostbot.com/sourceimage/johnny-test-57c6534c52159"
1357358288262856719,1.3573582969743933e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/vbTtBTDqtX‌‌ 
SOURCE IMAGE:‌‌ https://t.co/2z0wh5DYhZ  ","http://www.shitpostbot.com/template/get-off-my-friendslist-57c24d8239d88
http://www.shitpostbot.com/sourceimage/fat-bender-57b2092770aae"
1357350745746649090,1.357350754701484e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/4c9vrVqgMs‌‌ 
SOURCE IMAGE:‌‌ https://t.co/H6lQc4Ix2G  ","http://www.shitpostbot.com/template/trump-kid-582b7a89e9905
http://www.shitpostbot.com/sourceimage/infinity-57b978dbc3298"
1357343213929959424,1.3573432177635123e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/C9gnj4I4RK‌‌‌‌
2. https://t.co/vcgB2qJ0GU    ","http://www.shitpostbot.com/sourceimage/donny-the-dealer-57b24c79b7356
http://www.shitpostbot.com/sourceimage/crying-seal-59afebd9db9e7"
1357343204694130691,1.3573432139299594e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/5NXDKcyulL  ,http://www.shitpostbot.com/template/we-get-it-you-vape-57ccc4f9171bc
1357335644490506240,1.3573356532271964e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/LU1LBRjPjd‌‌ 
SOURCE IMAGE:‌‌ https://t.co/p3jjedoBGB  ","http://www.shitpostbot.com/template/makeup-transformation-57b5aeb84228a
http://www.shitpostbot.com/sourceimage/pepsi-baby-587fe4e3030fd"
1357328099491385351,1.357328108765008e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/BV42JfWXA3‌‌ 
SOURCE IMAGE:‌‌ https://t.co/zM1nKFcjAH  ","http://www.shitpostbot.com/template/phelps-57b2508367df8
http://www.shitpostbot.com/sourceimage/jimmy-nutrin-57cc229326cd1"
1357320536611819526,1.3573205454282097e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Ix1ekcTnyK‌‌ 
SOURCE IMAGE:‌‌ https://t.co/86RDAeKYXm  ","http://www.shitpostbot.com/template/making-a-shitpost-57d1badb42636
http://www.shitpostbot.com/sourceimage/minecraft-zombie-57d586c72f69a"
1357312996989673473,1.357313005625688e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/0q4Hb5ILNv‌‌ 
SOURCE IMAGE:‌‌ https://t.co/DTpTtIvvPp  ","http://www.shitpostbot.com/template/makes-me-sad-looking-at-it-587ab08a1b3f7
http://www.shitpostbot.com/sourceimage/spongebang-57b83aad31035"
1357305442712567810,1.357305451185111e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/NUiZ6KUnB5‌‌ 
SOURCE IMAGE:‌‌ https://t.co/wpoZpid8c1  ","http://www.shitpostbot.com/template/cnn-no-no-57c66c16c26d3
http://www.shitpostbot.com/sourceimage/ronald-57e4e264ea6cc"
1357297902364872704,1.3572979112274412e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/UVmv0YY5Wv‌‌ 
SOURCE IMAGE:‌‌ https://t.co/twyXnLJWEw  ","http://www.shitpostbot.com/template/furry-57d816f3ec02c
http://www.shitpostbot.com/sourceimage/m-o-e-59d314ada3f67"
1357290354723192833,1.3572903572607508e+18,".@ShitpostBot5000 3. https://t.co/Fz7aWDQjE2‌‌‌‌
4. https://t.co/GlTVjmStEK    ","http://www.shitpostbot.com/sourceimage/shut-the-hck-up-57b38ca2b7444
http://www.shitpostbot.com/sourceimage/we-are-number-one-581e14155071a"
1357290351472619530,1.3572903547231928e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/1ww0ozjuVm‌‌‌‌
2. https://t.co/7y7FEQ5eHL    ","http://www.shitpostbot.com/sourceimage/sadyahooandswers-5898f710953a7
http://www.shitpostbot.com/sourceimage/i-need-my-glasses-57cae46a738db"
1357290342664589312,1.3572903514726195e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/BRiswunpaY  ,http://www.shitpostbot.com/template/try-not-to-cum-challenge-57f196553c892
1357282812295073796,1.3572828149500068e+18,.@ShitpostBot5000 3. https://t.co/pkLVYQQXvc    ,http://www.shitpostbot.com/sourceimage/nice-sweatshirt-57e698f1df6f0
1357282808721518592,1.3572828122950738e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/ovOl7U0nQt‌‌‌‌
2. https://t.co/DHd3YFhaMI    ","http://www.shitpostbot.com/sourceimage/single-tear-of-joy-580d7432c146f
http://www.shitpostbot.com/sourceimage/bork-lazer-57f2bca859a87"
1357282799523401730,1.3572828087215186e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/E4zSXT8ztX  ,http://www.shitpostbot.com/template/david-bowie-reaction-594cd2afe03d7
1357275241903497217,1.357275250241794e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/P0AERjHOWH‌‌ 
SOURCE IMAGE:‌‌ https://t.co/c6sLzYirg6  ","http://www.shitpostbot.com/template/normal-57b7df113440f
http://www.shitpostbot.com/sourceimage/horse-59cabfdddb0b3"
1357267690356936706,1.3572676990014218e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/9ICwVqPOKe‌‌ 
SOURCE IMAGE:‌‌ https://t.co/UgDY6NOIAY  ","http://www.shitpostbot.com/template/take-away-the-pain-57b1c83bbbb2c
http://www.shitpostbot.com/sourceimage/mod-ash-584b4d64de658"
1357260156405432322,1.357260158578135e+18,.@ShitpostBot5000 3. https://t.co/tYUBpq6w3j    ,http://www.shitpostbot.com/sourceimage/luigi-57ccaef77ebf9
1357260153171685376,1.3572601564054323e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/6vMKSa8uhU‌‌‌‌
2. https://t.co/iBIbz90z3c    ","http://www.shitpostbot.com/sourceimage/tom-cubical-frame-57d6f371e3faa
http://www.shitpostbot.com/sourceimage/real-metal-5817c98807b23"
1357260144464306177,1.3572601531716854e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/GDs22OpdE3  ,http://www.shitpostbot.com/template/consensual-sex-5890aa353c013
